Parameter1,Parameter2,rho,CI,CI_low,CI_high,S,p,Method,n_Obs
copies_B,n.br_A_N1,-0.2989988403169581,0.95,-0.48634386385334977,-0.08537099285291029,132939.5413180375,1,Spearman correlation,85
copies_B,n.br_A_N2,-0.30718633664736844,0.95,-0.4952889989218346,-0.09156956726376192,124553.94290110785,1,Spearman correlation,83
copies_B,n.br_B_N1,-0.2855048568707097,0.95,-0.47499867251258127,-0.0707066306908914,131558.56705214843,1,Spearman correlation,85
copies_B,n.br_B_N2,-0.30718633664736844,0.95,-0.4952889989218346,-0.09156956726376192,124553.94290110785,1,Spearman correlation,83
copies_B,n.br_C_N1,-0.3440589097323538,0.95,-0.5247707457009673,-0.13367254343705393,132752.6985142646,1,Spearman correlation,84
copies_B,n.br_C_N2,-0.3453775227534497,0.95,-0.5278916925598636,-0.1323720212197984,123614.6321681097,1,Spearman correlation,82
copies_B,p.pos.br_Total_A,0.4149220849967989,0.95,0.2152804436352787,0.581272784646114,59876.8738214276,0.40316387034840656,Spearman correlation,85
copies_B,p.pos.br_Total_B,0.7707387427318819,0.95,0.6636477454368578,0.8468714855441328,23462.597068819203,5.4307532798431473e-14,Spearman correlation,85
copies_B,p.pos.br_Total_C,0.5337268304652668,0.95,0.3549799680208193,0.6748270190482442,46053.8009549456,0.001085698981649487,Spearman correlation,84
copies_B,n.br_Total_A,-0.21187386061057534,0.95,-0.41196281868971124,0.007707866911930969,124023.1708948863,1,Spearman correlation,85
copies_B,n.br_Total_B,-0.21022188037106354,0.95,-0.41052623784247283,0.009436731522382651,123854.10723717464,1,Spearman correlation,85
copies_B,n.br_Total_C,-0.24884654886384855,0.95,-0.4449570320251836,-0.029962045718026194,123348.57363128231,1,Spearman correlation,84
copies_B,percent_recovery_C,0.24052545572507614,0.95,-0.06231523698209396,0.5028098086431798,12314.879735417891,1,Spearman correlation,46
copies_B,percent_recovery_B,0.14836119785811314,0.95,-0.12201908067223824,0.3982428065289687,27685.925818830598,1,Spearman correlation,58
copies_B,percent_recovery_A,0.12796797149191114,0.95,-0.14005399085350395,0.3785170244342966,29840.936015546802,1,Spearman correlation,59
copies_B,cg_input_C,0.20334906106440587,0.95,-0.10115706357794296,0.47301825813699544,12917.69497484066,1,Spearman correlation,46
copies_B,cg_input_B,0.14738461984975895,0.95,-0.12300250527908271,0.39740240805807253,27717.673393304187,1,Spearman correlation,58
copies_B,cg_input_A,0.14597644431739007,0.95,-0.12201631310548432,0.39413056671351154,29224.68607545891,1,Spearman correlation,59
copies_B,copies_per_uL_A_N1_rec,0.09795584390063625,0.95,-0.16972463960271167,0.3521754483839944,30867.95102172023,1,Spearman correlation,59
copies_B,copies_per_uL_A_N2_rec,0.12476736854914097,0.95,-0.14563072056127546,0.377820989928332,28452.937615835977,1,Spearman correlation,58
copies_B,copies_per_uL_A_rec,0.1544733266285093,0.95,-0.11344373751536987,0.4014480526599016,28933.922762772414,1,Spearman correlation,59
copies_B,copies_per_uL_B_N1_rec,0.06469077319005016,0.95,-0.20439336958954352,0.32468529181821,30405.96765436466,1,Spearman correlation,58
copies_B,copies_per_uL_B_N2_rec,0.14626241676824325,0.95,-0.12660034033662723,0.39854776971135897,26342.926868199083,1,Spearman correlation,57
copies_B,copies_per_uL_B_rec,0.16552593938928192,0.95,-0.10464689465800152,0.4129458312456991,27127.91723639383,1,Spearman correlation,58
copies_B,copies_per_uL_C_N1_rec,-0.10367263873688537,0.95,-0.38997819888440016,0.20091068797363842,17896.051837118597,1,Spearman correlation,46
copies_B,copies_per_uL_C_N2_rec,-0.04222800489790433,0.95,-0.33958455301069435,0.2628026290041484,15821.021114350187,1,Spearman correlation,45
copies_B,copies_per_uL_C_rec,-0.0059206266024634125,0.95,-0.30375266283932345,0.29296552975396895,16311.002960358943,1,Spearman correlation,46
copies_B,copies_A_N1_rec,0.15695729045057197,0.95,-0.11093008745572312,0.40358129427018097,28848.921520781427,1,Spearman correlation,59
copies_B,copies_A_N2_rec,0.16669486443979165,0.95,-0.10345781556464918,0.41394244401219266,27089.916651926815,1,Spearman correlation,58
copies_B,copies_A_rec,0.21356244248981196,0.95,-0.052704131294117135,0.4514780371941724,26911.893217998633,1,Spearman correlation,59
copies_B,copies_B_N1_rec,0.130212098389673,0.95,-0.14020908419609898,0.38255567248574057,28275.93489345012,1,Spearman correlation,58
copies_B,copies_B_N2_rec,0.23742930761004882,0.95,-0.03254271185389612,0.47511061667185406,23529.881284384333,1,Spearman correlation,57
copies_B,copies_B_rec,0.24781211070805712,0.95,-0.019011736223062486,0.48168410414445073,24452.876092991773,1,Spearman correlation,58
copies_B,copies_C_N1_rec,-0.033796910189061974,0.95,-0.3288494371759497,0.26726681589311974,16763.01689871564,1,Spearman correlation,46
copies_B,copies_C_N2_rec,0.01014526170714082,0.95,-0.29243244257484824,0.3108764488417149,15025.994927285603,1,Spearman correlation,45
copies_B,copies_C_rec,0.0473650128197073,0.95,-0.25460170212716,0.3409157361506106,15446.976317128445,1,Spearman correlation,46
copies_B,copies_N1_rec,0.12352185520057818,0.95,-0.18505684886059168,0.4099287750690506,13304.938238055225,1,Spearman correlation,45
copies_B,copies_N2_rec,0.07470312559696145,0.95,-0.23578049304895862,0.37134866919374043,13129.962647779117,1,Spearman correlation,44
copies_B,copies_rec,0.2016535460101172,0.95,-0.1065086172641367,0.4744715592511999,12118.899171566422,1,Spearman correlation,45
copies_C,n.miss_A,-0.24254939046755808,0.95,-0.4395661414292315,-0.02326506322685988,122726.60329648072,1,Spearman correlation,84
copies_C,n.miss_B,-0.30374459894303446,0.95,-0.49135989699692134,-0.08919019755089717,128770.85403760352,1,Spearman correlation,84
copies_C,n.miss_C,-0.3855127981337967,0.95,-0.5585550681689234,-0.18031371234985866,136847.0990716751,1,Spearman correlation,84
copies_C,n_A,-0.11744380567035646,0.95,-0.32944014762704765,0.1058258097744251,110369.9246860611,1,Spearman correlation,84
copies_C,n_B,-0.11945275822245997,0.95,-0.3312553307675124,0.1038106567121538,110568.34892963238,1,Spearman correlation,84
copies_C,n_C,-0.09311513463448942,0.95,-0.30733294135024614,0.13008485614570486,107966.98184784851,1,Spearman correlation,84
copies_C,copies_per_uL_N1,0.5325461342772061,0.95,0.3535374287320532,0.6739276554300478,46170.41831744035,0.001166327157026626,Spearman correlation,84
copies_C,copies_per_uL_N2,0.5592550545987126,0.95,0.38397719850313244,0.6956289574319463,40496.08632841569,3.113641609123554e-4,Spearman correlation,82
copies_C,copies_N1,0.6631162770271197,0.95,0.5183957503559948,0.7709100677328827,33274.005318031384,4.861362064885058e-8,Spearman correlation,84
copies_C,copies_N2,0.6736323119765362,0.95,0.5301338171924787,0.77961795479424,29986.989543283882,3.147300522612369e-8,Spearman correlation,82
copies_C,n.miss_N1,-0.4029923430365756,0.95,-0.5726306137977285,-0.2002610697097536,138573.55372172256,0.7200335492386405,Spearman correlation,84
copies_C,n.miss_N2,-0.30981368942002424,0.95,-0.4985476245813635,-0.09303724908114759,120346.99159760126,1,Spearman correlation,82
copies_C,n_N1,-0.1374968133702843,0.95,-0.347489006241976,0.0856283648848728,112350.56025658298,1,Spearman correlation,84
copies_C,n_N2,-0.07785755191953678,0.95,-0.29592508763296665,0.1479234534471612,99034.62972791896,1,Spearman correlation,82
copies_C,copies_Avg,0.6954434885748749,0.95,0.5590080983289394,0.7952127890377231,27982.956826251917,3.3103170448887146e-9,Spearman correlation,82
copies_C,copies_per_uL_A_N1,0.37465409056088783,0.95,0.16800635691439714,0.5497605308119364,61765.4154753011,1,Spearman correlation,84
copies_C,copies_per_uL_A_N2,0.3428728748898292,0.95,0.12957966208413912,0.525839248706382,60377.49738224761,1,Spearman correlation,82
copies_C,copies_per_uL_B_N1,0.44243627515261535,0.95,0.24589995989819566,0.6040298822227396,55070.569103176174,0.13493157622089644,Spearman correlation,84
copies_C,copies_per_uL_B_N2,0.4472888122054471,0.95,0.24893172185503587,0.6096336163235949,50783.656645751325,0.13537427597208285,Spearman correlation,82
copies_C,copies_per_uL_C_N1,0.6536328184053108,0.95,0.5060483122716304,0.7640305223174662,34210.68652610745,1.2031396149782672e-7,Spearman correlation,84
copies_C,copies_per_uL_C_N2,0.5864842010901316,0.95,0.4179930884666619,0.7159676657708413,37994.24511963762,4.84682527014462e-5,Spearman correlation,82
copies_C,copies_A_N1,0.5069253900594328,0.95,0.32244306996465083,0.6543079912891898,48700.97922382982,0.0051960966581371965,Spearman correlation,84
copies_C,copies_A_N2,0.48416607274483553,0.95,0.29257455320529846,0.638385506800967,47395.33707013176,0.023143355287281158,Spearman correlation,82
copies_C,copies_B_N1,0.5768525924650946,0.95,0.4082595956760324,0.7073921624816871,41794.26944222261,6.364842921085936e-5,Spearman correlation,84
copies_C,copies_B_N2,0.579817801867694,0.95,0.40962121267104484,0.7110084597837089,38606.7605465944,7.776314587531493e-5,Spearman correlation,82
copies_C,copies_C_N1,0.892811761294882,0.95,0.8371002278306817,0.9301939999583615,10586.9823369045,3.596485651624708e-26,Spearman correlation,84
copies_C,copies_C_N2,0.9081855340203916,0.95,0.8591362019850377,0.940700456665457,8436.0049486724,5.000685329100326e-28,Spearman correlation,82
copies_C,influent_flow_L_A,0.3137448500749,0.95,0.10014511153636257,0.4996995148839507,67781.42115810212,1,Spearman correlation,84
copies_C,influent_flow_L_B,0.3772429968989165,0.95,0.17093480937015695,0.5518608330184437,61509.70919629402,1,Spearman correlation,84
copies_C,influent_flow_L_C,0.6342664030115629,0.95,0.4810198024064724,0.7499032110596952,36123.50737454793,6.925664982689289e-7,Spearman correlation,84
copies_C,influent_tss_mg_l_A,-0.24122567396163735,0.95,-0.4384311218560702,-0.02185979912881611,122595.85981719093,1,Spearman correlation,84
copies_C,influent_tss_mg_l_B,0.062245856683736764,0.95,-0.16048588819242665,0.2789455259789597,92621.97673534731,1,Spearman correlation,84
copies_C,influent_tss_mg_l_C,0.1754469478235611,0.95,-0.04689627539953976,0.38122566359768817,81441.10496346687,1,Spearman correlation,84
copies_C,n.miss_A_N1,-0.28392839674207593,0.95,-0.4747320976553463,-0.0676345361194606,126813.60774621485,1,Spearman correlation,84
copies_C,n.miss_A_N2,-0.22361285554495763,0.95,-0.42558125094688243,-4.237019435669486e-4,112426.77278032625,1,Spearman correlation,82
copies_C,n.miss_B_N1,-0.31314569968808753,0.95,-0.49920082788158776,-0.09948730223492858,129699.40075819241,1,Spearman correlation,84
copies_C,n.miss_B_N2,-0.3021274199183269,0.95,-0.4921482512102065,-0.08462398660553704,119640.76946951578,1,Spearman correlation,82
copies_C,n.miss_C_N1,-0.44831256019482096,0.95,-0.6086651423382383,-0.2527745678882589,143049.83157044247,0.1031583431176008,Spearman correlation,84
copies_C,n.miss_C_N2,-0.31811370818385953,0.95,-0.5054349649809036,-0.1021572073764221,121109.6056216412,1,Spearman correlation,82
copies_C,n_A_N1,-0.1413267036661559,0.95,-0.350918520685445,0.08174991838801472,112728.83852110621,1,Spearman correlation,84
copies_C,n_A_N2,-0.12125824621499404,0.95,-0.33539082963455924,0.10478826404794728,103022.32892047986,1,Spearman correlation,82
copies_C,n_B_N1,-0.14784056763941045,0.95,-0.35673854150080225,0.07513791595542571,113372.21286574459,1,Spearman correlation,84
copies_C,n_B_N2,-0.12112978735152813,0.95,-0.3352751161408549,0.10491720449836114,103010.52599164576,1,Spearman correlation,82
copies_C,n_C_N1,-0.1542273649761421,0.95,-0.36242932978768977,0.06863580118054852,114003.03683869356,1,Spearman correlation,84
copies_C,n_C_N2,-0.07940551990196083,0.95,-0.2973456290086855,0.14639958712659468,99176.85857411206,1,Spearman correlation,82
copies_C,cases.reported.7dma.100k,0.5657120014682645,0.95,0.3943850551791853,0.6990324317532871,42894.625614979515,1.381169371592559e-4,Spearman correlation,84
copies_C,cases.100k_A,0.44674280139374806,0.95,0.2509361878269322,0.6074279746860428,54645.2135063395,0.11078489905043969,Spearman correlation,84
copies_C,cases.100k_B,0.46728903147069323,0.95,0.27511060865948117,0.6235595572659783,52615.86236163963,0.04163457329847155,Spearman correlation,84
copies_C,cases.100k_C,0.4159138476606655,0.95,0.2151157131329771,0.5829718619835478,57690.189266556066,0.42572780461493626,Spearman correlation,84
copies_C,cases.7dma.100k_A,0.5178250520741626,0.95,0.33562285443050177,0.6626789735097842,47624.41960663496,0.0027900561810510413,Spearman correlation,84
copies_C,cases.7dma.100k_B,0.5495539024435263,0.95,0.37439954061489217,0.6868425359758286,44490.561055652906,4.01981178127049e-4,Spearman correlation,84
copies_C,cases.7dma.100k_C,0.4999781770893826,0.95,0.31407971490187425,0.6489535913731304,49387.155448881684,0.007635004721618689,Spearman correlation,84
copies_C,p.pos.pcr,0.4173091623822702,0.95,0.2167253535345504,0.5840853219335166,57552.37403150317,0.4018472068623137,Spearman correlation,84
copies_C,p.pos.tr_N1,0.5502434294843869,0.95,0.37524908680874214,0.6873643072913672,44422.456469827106,3.850124911452276e-4,Spearman correlation,84
copies_C,p.pos.tr_N2,0.5213726031696874,0.95,0.3374310933157322,0.6669644285778662,43976.76384816595,0.003117222787009644,Spearman correlation,82
copies_C,p.pos.tr_Total,0.5663978157302282,0.95,0.3952369209331422,0.6995481111475715,42826.887740325365,1.3174538798829693e-4,Spearman correlation,84
copies_C,p.pos.tr_A_N1,0.33077650215951176,0.95,0.11892264656131685,0.513823990854533,66099.20488170504,1,Spearman correlation,84
copies_C,p.pos.tr_A_N2,0.30404885909098817,0.95,0.0867242585533039,0.4937499154825496,63944.686777860916,1,Spearman correlation,82
copies_C,p.pos.tr_A_Total,0.3651926915331113,0.95,0.15733498683756447,0.5420659035070184,62699.917857274595,1,Spearman correlation,84
copies_C,p.pos.tr_B_N1,0.4033535020176646,0.95,0.200674998028846,0.5729203892459673,58930.77460571527,0.7098468216185497,Spearman correlation,84
copies_C,p.pos.tr_B_N2,0.4135453259235839,0.95,0.20969110172974587,0.5829453544550914,53884.04190881518,0.5693191728612741,Spearman correlation,82
copies_C,p.pos.tr_B_Total,0.45427424582095827,0.95,0.2597693200893002,0.6133566082747606,53901.33274026395,0.0780503322839294,Spearman correlation,84
copies_C,p.pos.tr_C_N1,0.6525825620438875,0.95,0.5046845917792473,0.7632670920878204,34314.42034692523,1.3274090568624323e-7,Spearman correlation,84
copies_C,p.pos.tr_C_N2,0.5788007223322856,0.95,0.40834644747391724,0.7102506942360289,38700.21083138727,8.354394001762106e-5,Spearman correlation,82
copies_C,p.pos.tr_C_Total,0.700212969974268,0.95,0.5672822994947438,0.7975815061190171,29609.964955641553,9.963729227141441e-10,Spearman correlation,84
copies_C,p.pos.br_N1,0.5452904358953008,0.95,0.3691531694853769,0.6836131868407063,44911.66364662114,5.278186901806726e-4,Spearman correlation,84
copies_C,p.pos.br_N2,0.5274346145458374,0.95,0.34481951404535416,0.671580520930454,43419.78018091391,0.0022004647570161976,Spearman correlation,82
copies_C,n.br_N1,-0.1374968133702843,0.95,-0.347489006241976,0.0856283648848728,112350.56025658298,1,Spearman correlation,84
copies_C,n.br_N2,-0.09877142788195406,0.95,-0.3150361896537767,0.12724420130955647,100956.21756522181,1,Spearman correlation,82
copies_C,p.pos.br_Total,0.5717574601866442,0.95,0.40190441537352534,0.7035733788873647,42297.515657365155,9.101769416388619e-5,Spearman correlation,84
copies_C,n.br_Total,-0.08464904179949123,0.95,-0.29958527425992515,0.13846450586594858,107130.78585853575,1,Spearman correlation,84
copies_C,p.pos.br_A_N1,0.32465941805127957,0.95,0.11216102672349924,0.5087624420621848,66703.38927907511,1,Spearman correlation,84
copies_C,p.pos.br_A_N2,0.26328539840312976,0.95,0.042577278778533977,0.4594922532967684,67690.07430932204,1,Spearman correlation,82
copies_C,p.pos.br_B_N1,0.3966468488144215,0.95,0.1930002156856815,0.5675323902036475,59593.190742599596,0.9224330513810823,Spearman correlation,84
copies_C,p.pos.br_B_N2,0.43830696219154475,0.95,0.23842265228079199,0.6025654923431807,51608.918006878674,0.2011806876933866,Spearman correlation,82
copies_C,p.pos.br_C_N1,0.6099817236640062,0.95,0.4499841686840194,0.7320378391470203,38522.105153706114,5.251260780949003e-6,Spearman correlation,84
copies_C,p.pos.br_C_N2,0.5769868921354396,0.95,0.40607471700840614,0.7088985606059861,38866.86736370367,9.465439244804728e-5,Spearman correlation,82
copies_C,n.br_A_N1,-0.1413267036661559,0.95,-0.350918520685445,0.08174991838801472,112728.83852110621,1,Spearman correlation,84
copies_C,n.br_A_N2,-0.15306074426760577,0.95,-0.3638405306942787,0.07263097546150381,105944.37424405188,1,Spearman correlation,82
copies_C,n.br_B_N1,-0.14784056763941045,0.95,-0.35673854150080225,0.07513791595542571,113372.21286574459,1,Spearman correlation,84
copies_C,n.br_B_N2,-0.15306074426760577,0.95,-0.3638405306942787,0.07263097546150381,105944.37424405188,1,Spearman correlation,82
copies_C,n.br_C_N1,-0.1542273649761421,0.95,-0.36242932978768977,0.06863580118054852,114003.03683869356,1,Spearman correlation,84
copies_C,n.br_C_N2,-0.10079913537168769,0.95,-0.3168798293292075,0.12522873849203975,101142.52535708604,1,Spearman correlation,82
copies_C,p.pos.br_Total_A,0.3319340394630006,0.95,0.12020436430051977,0.51478035720082,65984.87492223944,1,Spearman correlation,84
copies_C,p.pos.br_Total_B,0.47069924381442374,0.95,0.2791466722783238,0.6262242222498867,52279.03568844937,0.03512472535889723,Spearman correlation,84
copies_C,p.pos.br_Total_C,0.6847296368636204,0.95,0.5467635918551852,0.7864955404970777,31139.25376698021,5.41930579193442e-9,Spearman correlation,84
copies_C,n.br_Total_A,-0.13401059791282063,0.95,-0.34436234683004235,0.08915290988362322,112006.22675584927,1,Spearman correlation,84
copies_C,n.br_Total_B,-0.13616879795357092,0.95,-0.34629850802892675,0.08697164009350833,112219.39217387419,1,Spearman correlation,84
copies_C,n.br_Total_C,-0.09997544008217747,0.95,-0.31359032503268425,0.12327113002741584,108644.57421691668,1,Spearman correlation,84
copies_C,percent_recovery_C,0.20919547328704058,0.95,-0.09510964434074225,0.4777445417725799,12822.895400650637,1,Spearman correlation,46
copies_C,percent_recovery_B,0.16175398229344165,0.95,-0.1109562707425537,0.411810541538651,25864.919122353564,1,Spearman correlation,57
copies_C,percent_recovery_A,0.40684743994845624,0.95,0.1583882590476995,0.6068512889923614,19282.796574715634,1,Spearman correlation,58
copies_C,cg_input_C,-0.0703117772561185,0.95,-0.3611048449257724,0.23294373350925113,17355.105468207963,1,Spearman correlation,46
copies_C,cg_input_B,-0.07776967569190303,0.95,-0.3386167613479771,0.1941780053730426,33255.66111314936,1,Spearman correlation,57
copies_C,cg_input_A,-0.0739680947680764,0.95,-0.33299933264980697,0.19544382907107535,34913.62879281539,1,Spearman correlation,58
copies_C,copies_per_uL_A_N1_rec,-0.21677407449847053,0.95,-0.45608995566208316,0.05177947615589525,39556.10838787078,1,Spearman correlation,58
copies_C,copies_per_uL_A_N2_rec,-0.18398664746140417,0.95,-0.4306612323257267,0.0882660717306174,36533.09199406909,1,Spearman correlation,57
copies_C,copies_per_uL_A_rec,-0.13971730472144928,0.95,-0.39078966186812836,0.13070516711211402,37051.06985918959,1,Spearman correlation,58
copies_C,copies_per_uL_B_N1_rec,-0.15319797120839485,0.95,-0.4044985697335387,0.11961325109452213,35583.07659960623,1,Spearman correlation,57
copies_C,copies_per_uL_B_N2_rec,-0.04101232079069052,0.95,-0.3078930226797879,0.23185165406721342,30460.0205063356,1,Spearman correlation,56
copies_C,copies_per_uL_B_rec,-0.06342467308119921,0.95,-0.32579101178160946,0.20801182992541553,32813.03171259348,1,Spearman correlation,57
copies_C,copies_per_uL_C_N1_rec,0.027259551648841963,0.95,-0.27333219119642416,0.3230010804906542,15772.986370014027,1,Spearman correlation,46
copies_C,copies_per_uL_C_N2_rec,0.08610296786514969,0.95,-0.22132889230139227,0.3779676372238412,13872.956947807028,1,Spearman correlation,45
copies_C,copies_per_uL_C_rec,0.1564648926088508,0.95,-0.1488528080359069,0.4345470299374111,13677.921766347485,1,Spearman correlation,46
copies_C,copies_A_N1_rec,-0.14390082595485243,0.95,-0.3944009934426571,0.12650640258204984,37187.071950966296,1,Spearman correlation,58
copies_C,copies_A_N2_rec,-0.11991379172224687,0.95,-0.37574497699481024,0.1529001994207656,34556.05995738165,1,Spearman correlation,57
copies_C,copies_A_rec,-0.06173769937823617,0.95,-0.32203038373062215,0.20723269997056307,34516.03086908708,1,Spearman correlation,58
copies_C,copies_B_N1_rec,-0.0668600411683771,0.95,-0.3288713655502629,0.20470873912207363,32919.03343029144,1,Spearman correlation,57
copies_C,copies_B_N2_rec,0.04340470617014747,0.95,-0.22958257395476403,0.3100608766571334,27989.978297461483,1,Spearman correlation,56
copies_C,copies_B_rec,0.02728848990003564,0.95,-0.24238555341549237,0.2930481687629074,30013.9863556445,1,Spearman correlation,57
copies_C,copies_C_N1_rec,0.16953960968929083,0.95,-0.13569309018729575,0.4453786226014501,13465.91522888815,1,Spearman correlation,46
copies_C,copies_C_N2_rec,0.23347277590978616,0.95,-0.07337827093265985,0.49994217453310064,11635.883261689449,1,Spearman correlation,45
copies_C,copies_C_rec,0.2644546549100324,0.95,-0.03681918611199182,0.5216615864630266,11926.867770633826,1,Spearman correlation,46
copies_C,copies_N1_rec,-0.011660463130934579,0.95,-0.3122447322359063,0.2910460379101814,15357.005830327585,1,Spearman correlation,45
copies_C,copies_N2_rec,0.050600796394922945,0.95,-0.25849968437544646,0.3503021160338078,13471.974699156044,1,Spearman correlation,44
copies_C,copies_rec,0.12345597687780453,0.95,-0.1851214555445881,0.40987311678030397,13305.938270994928,1,Spearman correlation,45
n.miss_A,n.miss_B,0.8737282695006657,0.95,0.8095714558087902,0.9172584966928566,12922.64889930187,9.625342898712897e-24,Spearman correlation,85
n.miss_A,n.miss_C,0.8625139539068497,0.95,0.792779001935118,0.9099600087214037,13579.496772620454,5.121899942472362e-22,Spearman correlation,84
n.miss_A,n_A,0.8795354083458929,0.95,0.8180425920488041,0.9211479609712684,12328.346309881315,1.5453884014619415e-24,Spearman correlation,85
n.miss_A,n_B,0.8782436100639167,0.95,0.8161558773548014,0.9202834676529712,12460.548946058763,2.339035083425312e-24,Spearman correlation,85
n.miss_A,n_C,0.8705296388667174,0.95,0.8044334592601663,0.9153352463494692,12787.787569134322,5.186812643186173e-23,Spearman correlation,84
n.miss_A,copies_per_uL_N1,-0.5992576125736048,0.95,-0.7234417179242845,-0.4375102698132174,163668.02407078273,9.704118323134984e-6,Spearman correlation,85
n.miss_A,copies_per_uL_N2,-0.6260341590370561,0.95,-0.7444892094659062,-0.46936735215267156,154935.03880968687,1.8051818056725254e-6,Spearman correlation,83
n.miss_A,copies_N1,-0.572914210514853,0.95,-0.703749530485889,-0.40449340401298045,160972.04030409004,6.876169234356737e-5,Spearman correlation,85
n.miss_A,copies_N2,-0.5560302239608577,0.95,-0.6924654715036614,-0.3811970937799196,148264.78385988637,3.1848162929432554e-4,Spearman correlation,83
n.miss_A,n.miss_N1,0.8882219689401895,0.95,0.8307640684346091,0.9269505108671464,11439.363698661013,8.333360037920199e-26,Spearman correlation,85
n.miss_A,n.miss_N2,0.9358624640440912,0.95,0.9010983215774694,0.9586725790304184,6111.280976022811,1.7926270979472798e-34,Spearman correlation,83
n.miss_A,n_N1,0.8476498943290216,0.95,0.7718563549940126,0.8996889475016023,15591.50981436793,1.3170804164535506e-20,Spearman correlation,85
n.miss_A,n_N2,0.8404231866133665,0.95,0.7603330026885722,0.8953406443266446,15205.11708673199,2.6344153014051127e-19,Spearman correlation,83
n.miss_A,copies_Avg,-0.6103692303455543,0.95,-0.7329713532306624,-0.449362197148381,153442.4217442458,6.435669754902793e-6,Spearman correlation,83
n.miss_A,copies_per_uL_A_N1,-0.6596392011141662,0.95,-0.7678283645229769,-0.5148701098326509,169847.47584202376,5.099623125600473e-8,Spearman correlation,85
n.miss_A,copies_per_uL_A_N2,-0.6826489150946633,0.95,-0.7855362754646193,-0.543034489984868,160329.5192258799,9.261072294340396e-9,Spearman correlation,83
n.miss_A,copies_per_uL_B_N1,-0.37020454916930584,0.95,-0.5451825474267096,-0.16431635892219568,140226.73356198674,1,Spearman correlation,85
n.miss_A,copies_per_uL_B_N2,-0.4422149025430633,0.95,-0.604741877930441,-0.24432823530892225,137420.00477391324,0.15221988419844404,Spearman correlation,83
n.miss_A,copies_per_uL_C_N1,-0.29983963752202897,0.95,-0.4880940234490103,-0.0849264998299697,128385.16099805081,1,Spearman correlation,84
n.miss_A,copies_per_uL_C_N2,-0.3872789848414969,0.95,-0.5619147569662184,-0.17959358977055864,127464.58040622158,1,Spearman correlation,82
n.miss_A,copies_A_N1,-0.5763076677890501,0.95,-0.7062975343753648,-0.40872201910240746,161319.3267215314,5.3932447262289547e-5,Spearman correlation,85
n.miss_A,copies_A_N2,-0.5603162483529318,0.95,-0.6956919549739649,-0.38650548028762766,148673.17340806077,2.4084716695952613e-4,Spearman correlation,83
n.miss_A,copies_B_N1,-0.3270673260622045,0.95,-0.5097420681150204,-0.11617334696903574,135812.070149206,1,Spearman correlation,85
n.miss_A,copies_B_N2,-0.4371238255926207,0.95,-0.6007235469891729,-0.23838480227282477,136934.90659776726,0.1903083419660393,Spearman correlation,83
n.miss_A,copies_C_N1,-0.21983275862145346,0.95,-0.4200001400112046,7.314568870726731e-4,120482.88156904095,1,Spearman correlation,84
