run_date,run_num,sample_date,collection_num,target,sample_id,ct
2021-07-14,106,2021-07-12,95,N2,NO_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_C,39.21428844
2021-07-14,106,2021-07-12,95,N2,CC_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_C,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_D,38.8174353
2021-07-14,106,2021-07-12,95,N2,NO_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_D,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_D,39.21795425
2021-07-14,106,2021-07-12,95,N2,NO_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_E,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,NO_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_F,39.27742818
2021-07-14,106,2021-07-12,95,N2,MI_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,MI_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_F,Undetermined
2021-07-14,106,2021-07-12,95,N2,CC_95_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_A,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_B,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_C,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_D,39.3026884
2021-07-16,107,2021-07-14,96,N2,CC_96_D,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_E,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,NO_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,MI_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_F,Undetermined
2021-07-16,107,2021-07-14,96,N2,CC_96_F,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_A,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_A,39.16
2021-07-20,108,2021-07-19,97,N2,NO_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_B,38.28
2021-07-20,108,2021-07-19,97,N2,CC_97_B,38.32
2021-07-20,108,2021-07-19,97,N2,CC_97_B,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_C,39.78
2021-07-20,108,2021-07-19,97,N2,NO_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_C,38.82
2021-07-20,108,2021-07-19,97,N2,CC_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_C,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_D,39.71
2021-07-20,108,2021-07-19,97,N2,CC_97_D,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_E,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_E,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_E,38.88
2021-07-20,108,2021-07-19,97,N2,MI_97_E,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_E,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_E,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_E,39.18
2021-07-20,108,2021-07-19,97,N2,CC_97_E,39.68
2021-07-20,108,2021-07-19,97,N2,CC_97_E,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_F,39.63
2021-07-20,108,2021-07-19,97,N2,NO_97_F,Undetermined
2021-07-20,108,2021-07-19,97,N2,NO_97_F,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_F,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_F,Undetermined
2021-07-20,108,2021-07-19,97,N2,MI_97_F,Undetermined
2021-07-20,108,2021-07-19,97,N2,CC_97_F,39.11
2021-07-20,108,2021-07-19,97,N2,CC_97_F,38.96
2021-07-20,108,2021-07-19,97,N2,CC_97_F,39.54
2021-07-25,109,2021-07-21,98,N2,NO_98_A,39.53115352
2021-07-25,109,2021-07-21,98,N2,NO_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_A,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_B,39.21494819
2021-07-25,109,2021-07-21,98,N2,CC_98_B,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_C,39.86292501
2021-07-25,109,2021-07-21,98,N2,CC_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_C,39.91305212
2021-07-25,109,2021-07-21,98,N2,CC_98_C,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_E,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_E,39.31767907
2021-07-25,109,2021-07-21,98,N2,NO_98_F,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_F,Undetermined
2021-07-25,109,2021-07-21,98,N2,NO_98_F,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_F,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_F,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_F,39.99037417
2021-07-25,109,2021-07-21,98,N2,CC_98_F,Undetermined
2021-07-25,109,2021-07-21,98,N2,CC_98_F,39.30245985
2021-07-25,109,2021-07-21,98,N2,CC_98_F,37.19355054
2021-07-25,109,2021-07-21,98,N2,MI_98_D,Undetermined
2021-07-25,109,2021-07-21,98,N2,MI_98_D,38.90084899
2021-07-25,109,2021-07-21,98,N2,MI_98_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_A,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_B,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_B,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_B,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_B,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_B,38.8
2021-07-28,110,2021-07-26,99,N2,MI_99_B,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_B,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_B,38.87
2021-07-28,110,2021-07-26,99,N2,CC_99_B,39.11
2021-07-28,110,2021-07-26,99,N2,NO_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_C,39.74
2021-07-28,110,2021-07-26,99,N2,MI_99_C,39.61
2021-07-28,110,2021-07-26,99,N2,MI_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_C,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_D,38.3
2021-07-28,110,2021-07-26,99,N2,NO_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_D,39.83
2021-07-28,110,2021-07-26,99,N2,MI_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_D,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_E,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_E,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_E,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_E,38.3
2021-07-28,110,2021-07-26,99,N2,MI_99_E,38.37
2021-07-28,110,2021-07-26,99,N2,MI_99_E,39.44
2021-07-28,110,2021-07-26,99,N2,CC_99_E,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_E,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_E,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_F,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_F,Undetermined
2021-07-28,110,2021-07-26,99,N2,NO_99_F,Undetermined
2021-07-28,110,2021-07-26,99,N2,MI_99_F,38.29
2021-07-28,110,2021-07-26,99,N2,MI_99_F,39.76
2021-07-28,110,2021-07-26,99,N2,MI_99_F,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_F,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_F,Undetermined
2021-07-28,110,2021-07-26,99,N2,CC_99_F,39.62
2021-07-29,111,2021-07-28,100,N2,NO_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_A,37.98
2021-07-29,111,2021-07-28,100,N2,MI_100_A,39.76
2021-07-29,111,2021-07-28,100,N2,CC_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_A,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_B,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_B,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_B,38.58
2021-07-29,111,2021-07-28,100,N2,MI_100_B,37.97
2021-07-29,111,2021-07-28,100,N2,MI_100_B,39.27
2021-07-29,111,2021-07-28,100,N2,MI_100_B,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_B,39.85
2021-07-29,111,2021-07-28,100,N2,CC_100_B,39.78
2021-07-29,111,2021-07-28,100,N2,CC_100_B,39.03
2021-07-29,111,2021-07-28,100,N2,NO_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_C,39.01
2021-07-29,111,2021-07-28,100,N2,MI_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_C,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_D,39.64
2021-07-29,111,2021-07-28,100,N2,NO_100_D,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_D,37.49
2021-07-29,111,2021-07-28,100,N2,MI_100_D,37.22
2021-07-29,111,2021-07-28,100,N2,MI_100_D,37.05
2021-07-29,111,2021-07-28,100,N2,MI_100_D,37.98
2021-07-29,111,2021-07-28,100,N2,CC_100_D,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_D,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_D,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,MI_100_E,39.36
2021-07-29,111,2021-07-28,100,N2,CC_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_E,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_F,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_F,Undetermined
2021-07-29,111,2021-07-28,100,N2,NO_100_F,39.07
2021-07-29,111,2021-07-28,100,N2,MI_100_F,39.06
2021-07-29,111,2021-07-28,100,N2,MI_100_F,39.22
2021-07-29,111,2021-07-28,100,N2,MI_100_F,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_F,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_F,Undetermined
2021-07-29,111,2021-07-28,100,N2,CC_100_F,39.71
2021-08-04,112,2021-08-02,101,N2,NO_101_A,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_A,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_A,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_A,38.47
2021-08-04,112,2021-08-02,101,N2,MI_101_A,38.55
2021-08-04,112,2021-08-02,101,N2,MI_101_A,38.44
2021-08-04,112,2021-08-02,101,N2,CC_101_A,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_A,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_A,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_B,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_C,37.3
2021-08-04,112,2021-08-02,101,N2,CC_101_C,37.42
2021-08-04,112,2021-08-02,101,N2,CC_101_C,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_D,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_D,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_D,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_D,37.19
2021-08-04,112,2021-08-02,101,N2,MI_101_D,37.21
2021-08-04,112,2021-08-02,101,N2,MI_101_D,38.04
2021-08-04,112,2021-08-02,101,N2,CC_101_D,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_D,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_D,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_E,39.73
2021-08-04,112,2021-08-02,101,N2,NO_101_E,38.77
2021-08-04,112,2021-08-02,101,N2,NO_101_E,38.27
2021-08-04,112,2021-08-02,101,N2,MI_101_E,36.7
2021-08-04,112,2021-08-02,101,N2,MI_101_E,35.8
2021-08-04,112,2021-08-02,101,N2,MI_101_E,35.71
2021-08-04,112,2021-08-02,101,N2,CC_101_E,38.59
2021-08-04,112,2021-08-02,101,N2,CC_101_E,38.1
2021-08-04,112,2021-08-02,101,N2,CC_101_E,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_F,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_F,Undetermined
2021-08-04,112,2021-08-02,101,N2,NO_101_F,Undetermined
2021-08-04,112,2021-08-02,101,N2,MI_101_F,36.93
2021-08-04,112,2021-08-02,101,N2,MI_101_F,37.62
2021-08-04,112,2021-08-02,101,N2,MI_101_F,38.22
2021-08-04,112,2021-08-02,101,N2,CC_101_F,39.38
2021-08-04,112,2021-08-02,101,N2,CC_101_F,Undetermined
2021-08-04,112,2021-08-02,101,N2,CC_101_F,38.63
2021-08-06,113,2021-08-04,102,N2,NO_102_A,39.91
2021-08-06,113,2021-08-04,102,N2,NO_102_A,39.5
2021-08-06,113,2021-08-04,102,N2,NO_102_A,39.23
2021-08-06,113,2021-08-04,102,N2,MI_102_A,38.72
2021-08-06,113,2021-08-04,102,N2,MI_102_A,37.83
2021-08-06,113,2021-08-04,102,N2,MI_102_A,38.44
